userId,itemId
1,1
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,12
1,13
1,14
1,15
1,16
2,22
2,23
2,24
2,25
2,26
2,27
2,28
3,31
3,32
3,33
3,34
4,36
4,37
4,38
4,39
4,40
4,41
4,42
5,45
5,46
5,47
5,48
5,49
5,50
6,53
6,54
6,55
6,56
6,57
7,60
7,61
7,62
7,63
7,64
7,65
7,66
8,69
8,70
8,71
8,72
8,73
9,76
9,77
9,78
9,79
9,80
9,81
9,82
9,83
9,84
9,85
9,86
9,87
9,88
9,89
9,90
9,91
10,97
10,98
10,99
10,100
10,101
10,102
11,105
11,106
11,107
11,108
11,109
11,110
11,17
11,111
12,114
12,115
12,116
12,117
12,118
13,120
13,121
13,122
13,123
13,124
13,125
13,126
13,127
14,130
14,131
14,132
14,133
15,135
15,136
15,137
15,138
16,140
16,141
16,142
16,143
16,144
16,145
16,146
16,147
16,148
16,149
16,150
16,151
16,152
16,153
16,154
16,155
16,156
16,24
16,157
16,158
16,159
16,160
16,161
16,162
16,163
16,164
16,165
16,166
16,167
16,168
16,169
16,170
16,171
16,172
16,173
16,174
16,175
16,176
16,177
16,178
16,179
16,180
16,181
16,182
16,183
16,184
16,185
16,186
16,187
16,188
16,189
16,190
16,191
16,192
16,193
16,194
16,195
16,196
16,197
17,212
17,213
17,214
17,215
18,218
18,219
18,220
18,221
18,222
18,223
18,224
18,225
19,229
19,230
19,231
19,82
19,232
19,233
19,234
19,83
20,238
20,239
20,240
20,241
20,88
21,244
21,245
21,246
21,247
22,250
22,251
22,252
22,253
23,254
23,255
23,256
23,257
23,10
24,259
24,260
24,261
24,262
24,263
24,264
24,265
24,266
24,267
24,268
24,269
24,270
24,271
24,272
24,273
24,274
24,275
24,276
24,277
24,278
24,279
24,280
24,281
25,287
25,288
25,289
25,290
26,292
26,293
26,294
26,295
26,296
26,297
27,300
27,301
27,302
27,303
27,304
27,305
27,306
27,307
27,308
28,312
28,313
28,314
28,315
29,316
29,317
29,318
29,319
30,322
30,323
30,324
30,325
30,281
30,326
30,327
30,328
30,329
31,331
31,332
31,333
31,334
31,335
31,336
31,337
32,340
32,341
32,342
32,343
32,344
32,345
33,348
33,349
33,350
33,351
34,353
34,244
34,354
34,355
35,356
35,357
35,358
35,359
35,360
36,363
36,364
36,365
36,366
37,368
37,369
37,370
37,371
37,372
37,373
37,374
37,375
38,378
38,379
38,380
38,381
39,383
39,384
39,385
39,386
40,389
40,390
40,391
40,392
40,393
40,394
40,395
40,396
40,397
40,130
40,39
40,398
40,399
40,400
40,401
40,402
40,403
40,404
40,405
40,406
40,407
40,408
40,409
40,103
41,415
41,416
41,417
41,418
41,419
41,420
41,421
41,422
41,423
41,424
41,425
41,372
41,426
41,427
41,428
41,429
42,433
42,434
42,435
42,436
43,438
43,439
43,440
43,441
44,444
44,445
44,446
44,447
44,229
44,448
44,449
44,450
44,451
44,452
44,453
44,454
44,455
44,456
44,457
44,458
44,459
44,460
44,461
44,462
44,463
44,464
44,465
44,89
44,466
44,467
44,261
44,468
44,469
44,203
44,88
44,76
44,470
44,39
44,252
44,471
44,472
44,473
44,474
44,475
44,476
44,477
44,478
44,479
44,480
45,358
45,492
45,422
45,493
45,494
45,21
45,495
45,496
46,396
46,499
46,500
46,501
46,502
46,312
46,503
46,504
46,505
46,506
46,507
46,255
46,88
46,48
46,280
46,508
46,509
46,482
46,510
46,465
46,144
46,511
47,517
47,518
47,519
47,520
48,522
48,523
48,524
48,525
49,526
49,527
49,528
49,529
49,530
49,531
49,532
49,533
49,534
49,535
49,536
49,537
50,541
50,542
50,543
50,544
50,255
51,389
51,546
51,547
51,548
51,549
51,354
51,550
52,541
52,552
52,553
52,554
53,557
53,558
53,559
53,560
53,561
53,562
53,563
53,6
54,566
54,567
54,568
54,569
55,572
55,63
55,573
55,574
55,575
56,578
56,579
56,580
56,581
56,582
57,243
57,480
57,585
57,586
58,588
58,589
58,590
58,591
58,592
58,593
58,594
58,595
58,596
58,597
58,598
58,599
58,600
58,232
58,601
58,602
58,603
58,604
58,605
58,606
58,607
58,608
58,609
58,610
59,615
59,616
59,617
59,487
60,620
60,621
60,622
60,623
60,556
60,624
60,625
61,628
61,629
61,630
61,631
61,632
62,635
62,636
62,637
62,172
62,638
62,639
62,640
62,641
62,642
62,643
62,78
62,644
63,646
63,647
63,648
63,649
63,650
63,651
63,652
63,653
63,654
63,340
63,655
63,656
63,657
63,658
63,659
63,660
63,661
63,662
63,663
64,668
64,669
64,670
64,671
65,105
65,672
65,673
65,674
66,676
66,677
66,678
66,679
66,680
66,681
66,682
66,683
67,685
67,319
67,686
67,687
67,688
67,689
67,690
67,691
67,692
67,693
67,694
67,695
67,696
67,697
68,701
68,702
68,703
68,704
68,167
69,706
69,50
69,580
69,707
69,708
69,709
69,34
69,211
70,712
70,713
70,714
70,715
70,716
70,717
70,718
71,721
71,722
71,723
71,316
71,724
71,725
71,726
71,727
71,575
71,728
71,729
71,730
71,547
71,731
71,191
71,732
71,733
71,734
71,735
71,736
72,740
72,741
72,742
72,743
72,744
72,745
72,746
72,747
73,751
73,752
73,753
73,754
74,757
74,47
74,758
74,759
74,760
75,763
75,764
75,765
75,766
75,708
76,769
76,770
76,771
76,772
77,774
77,775
77,776
77,777
78,779
78,780
78,781
78,782
78,783
79,785
79,786
79,787
79,788
80,790
80,791
80,792
80,793
80,794
80,795
80,796
80,797
80,605
80,649
80,798
80,799
80,800
80,801
80,607
80,288
81,805
81,274
81,806
81,807
81,808
82,811
82,589
82,812
82,813
82,814
82,815
82,700
83,818
83,819
83,820
83,821
83,385
83,822
83,64
83,823
83,824
83,825
83,826
83,827
83,66
83,828
83,709
83,829
84,834
84,384
84,835
84,836
84,837
85,125
85,839
85,840
85,841
85,191
85,842
85,785
85,843
85,844
85,845
86,849
86,850
86,851
86,852
86,853
86,854
86,855
86,856
86,107
87,860
87,861
87,862
87,863
87,864
88,867
88,246
88,289
88,868
89,870
89,263
89,871
89,872
89,873
89,874
89,875
89,876
90,879
90,880
90,747
90,881
90,882
90,883
90,884
90,885
90,886
90,441
90,887
90,888
90,889
90,890
90,891
90,534
90,892
90,893
90,894
90,895
90,896
90,897
90,587
90,898
90,899
90,775
90,799
90,900
90,280
90,901
91,907
91,908
91,909
91,910
91,911
92,914
92,915
92,916
92,917
92,918
92,919
92,920
92,161
92,921
92,137
92,922
92,923
93,928
93,675
93,929
93,930
94,932
94,647
94,734
94,933
95,935
95,679
95,936
95,937
96,940
96,941
96,942
96,943
97,945
97,946
97,947
97,948
97,949
97,950
97,951
97,952
97,953
97,954
97,89
97,955
97,956
97,957
98,962
98,963
98,964
98,576
98,222
98,78
98,965
99,503
99,967
99,968
99,969
99,970
99,971
99,972
99,973
99,974
99,975
100,977
100,634
100,818
100,978
101,531
101,453
101,980
101,473
101,289
101,981
102,984
102,985
102,986
102,987
102,988
102,989
102,990
102,991
102,992
103,242
103,996
103,934
103,425
103,997
103,998
103,251
103,999
104,1002
104,1003
104,1004
104,1005
105,1007
105,491
105,1008
105,1009
105,1010
105,1011
105,1012
105,1013
105,1014
105,1015
105,1016
106,1020
106,1021
106,1022
106,57
106,1023
106,172
106,1024
106,47
106,1025
107,1029
107,889
107,1030
107,504
108,1032
108,1033
108,1034
108,1035
109,1037
109,1038
109,1039
109,1040
110,1042
110,1043
110,1044
110,1045
111,1046
111,1047
111,1048
111,1049
111,1050
112,1053
112,926
112,453
112,82
112,1054
113,1056
113,470
113,491
113,1057
114,1060
114,1061
114,1062
114,1063
114,711
114,1064
114,1065
114,1066
115,1070
115,437
115,1071
115,1072
115,1073
115,1074
115,1075
115,1076
115,1077
115,1078
115,1079
116,1083
116,129
116,126
116,74
116,128
116,127
116,125
116,124
117,1084
117,453
117,1085
117,1086
118,1088
118,1089
118,1090
118,1091
118,1092
118,921
118,1093
118,626
118,11
118,1094
118,1095
118,1096
119,1100
119,1101
119,1102
119,1103
119,1035
119,1104
119,1105
120,1107
120,1108
120,1109
120,1110
121,1112
121,1113
121,1114
121,1115
121,1116
121,109
121,1117
121,1118
121,172
121,1119
122,1121
122,1122
122,1123
122,1124
123,1126
123,373
123,1127
123,1128
123,1074
123,1129
123,1130
123,1131
124,1132
124,522
124,1133
124,1134
124,669
124,1135
125,1137
125,1138
125,1139
125,172
126,1140
126,1141
126,1142
126,554
127,336
127,1144
127,1145
127,293
127,1146
127,1147
127,1148
127,58
127,1149
127,1150
128,98
128,1125
128,238
128,946
128,369
128,1153
128,1154
128,1155
128,1156
128,371
128,1157
128,679
128,1158
128,1159
128,1160
128,1161
128,734
128,1162
129,208
129,1165
129,1166
129,1167
129,1168
130,740
130,389
130,1170
130,1171
130,288
131,491
131,1174
131,1175
131,487
132,1177
132,359
132,1178
132,1179
132,564
132,1180
132,1181
133,1183
133,1184
133,1185
133,1186
133,634
133,1187
133,737
133,1188
133,1189
133,204
133,1190
133,1191
133,1192
133,1193
133,899
133,984
133,903
133,1194
133,1195
134,1200
134,1201
134,1202
134,1203
134,1204
134,1205
134,781
134,47
135,1208
135,8
135,1209
135,1210
136,1213
136,1214
136,1215
136,1216
136,1217
136,1218
136,1219
136,1220
137,1223
137,1224
137,1225
137,1226
137,1227
138,1228
138,1229
138,1230
138,1231
138,1232
138,1233
138,1234
139,356
139,744
139,1235
139,1236
140,1239
140,621
140,1130
140,1240
140,1241
140,1242
140,1243
140,492
140,1244
140,1245
140,1246
140,1247
141,1233
141,1251
141,1252
141,1253
142,1255
142,1256
142,1257
142,25
143,87
143,1259
143,535
143,1260
143,1261
144,451
144,1264
144,918
144,1265
145,1267
145,1268
145,1269
145,1270
146,1273
146,1274
146,1275
146,406
146,1276
147,47
147,168
147,1279
147,1280
147,1281
147,687
147,220
147,1282
147,208
148,942
148,453
148,1285
148,1286
149,1288
149,1289
149,1290
149,831
150,740
150,1292
150,638
150,249
151,1295
151,518
151,531
151,1296
152,1299
152,1300
152,1301
152,1302
152,1303
153,1306
153,1307
153,1308
153,1309
153,1310
153,1311
153,1312
153,918
153,1313
153,1314
153,1315
153,1316
153,1317
153,207
153,662
153,1318
153,1279
153,1319
153,1320
153,1321
153,1322
153,1323
153,108
153,1324
153,1325
154,542
154,415
154,1332
154,86
154,1333
154,1334
154,1335
154,30
154,1336
154,1337
155,1339
155,1340
155,1341
155,1342
155,1343
155,489
156,1346
156,69
156,1347
156,1085
157,1350
157,1351
157,1352
157,539
157,1353
158,1356
158,1357
158,573
158,554
159,1359
159,1104
159,1360
159,303
159,1361
160,1035
160,541
160,288
160,1074
161,1364
161,1365
161,1366
161,1330
162,1368
162,1369
162,92
162,1370
162,1371
162,1372
162,1373
162,975
163,1377
163,1258
163,1378
163,1379
164,1380
164,1167
164,1381
164,1382
164,1383
164,1384
164,1385
164,1386
164,1387
164,834
164,857
164,1388
164,731
164,1389
164,1197
164,1390
164,1391
164,1392
164,504
164,187
164,1393
164,1394
164,594
164,1395
164,1396
164,1397
164,1398
164,1399
164,1400
164,1401
164,148
164,1402
164,1403
164,490
164,632
164,1404
164,1405
164,1406
164,1407
164,1408
164,608
164,1409
164,1410
164,1411
164,1412
164,733
164,1413
164,1157
164,1414
164,1415
164,874
164,1416
164,324
164,659
164,591
164,541
164,1417
165,1428
165,1429
165,670
165,481
166,1432
166,1433
166,1434
166,1424
167,1437
167,1438
167,1439
167,1440
168,1442
168,1443
168,1444
168,1445
169,132
169,1447
169,335
169,39
169,1344
169,1448
169,407
170,824
170,683
170,1450
170,1451
170,1452
170,1453
170,1454
171,1456
171,1457
171,1458
171,1459
172,1460
172,1461
172,1165
172,1462
172,1301
172,1463
173,1465
173,1466
173,1467
173,1468
173,91
173,1469
173,829
173,1470
173,1471
173,1472
174,1475
174,1476
174,34
174,1477
174,590
174,1478
174,1479
175,1000
175,1481
175,1482
175,1483
175,1160
175,1484
175,288
175,1485
175,1486
176,1489
176,1490
176,1491
176,1492
176,842
177,1494
177,934
177,1495
177,220
177,1496
177,1497
177,1498
178,1500
178,1034
178,1501
178,1502
179,1504
179,1505
179,1506
179,1507
180,436
180,1509
180,1287
180,1510
180,1511
180,1512
180,1513
181,323
181,1516
181,364
181,1501
181,789
181,1517
182,1519
182,217
182,984
182,1520
182,1521
182,1522
183,1525
183,17
183,343
183,1526
184,1528
184,1529
184,1530
184,1531
185,1533
185,127
185,1534
185,1535
185,1536
186,1537
186,458
186,1538
186,1539
187,23
187,246
187,954
187,1482
187,1484
187,591
187,1540
187,1541
187,1542
187,1543
187,1544
188,1546
188,1547
188,1548
188,1549
189,1552
189,1553
189,1554
189,454
189,681
189,1555
189,1161
189,677
189,437
190,1459
190,518
190,1363
190,1557
190,189
190,1498
190,1558
190,1559
191,1562
191,235
191,1563
191,258
191,567
192,1179
192,1564
192,1565
192,1566
193,1568
193,1569
193,1570
193,1571
194,901
194,1491
194,1573
194,1574
195,33
195,1575
195,1576
195,1577
196,1579
196,1580
196,1581
196,1582
197,1584
197,1585
197,1586
197,1587
